run_id,mode,agent_a,agent_b,test,dimension,2000,5000
1,chaser_chaser,predator_0,predator_1,ccm_pval,PCA_2,0.0,0.0
1,chaser_chaser,predator_0,predator_1,spccm_score,PCA_2,0.1553,0.1012
1,chaser_chaser,predator_0,predator_1,spccm_pval,PCA_2,0.0,0.0
1,chaser_chaser,predator_0,predator_1,correlation,action,-0.0184,-0.0058
1,chaser_chaser,predator_0,predator_1,ccm_score,action,0.3797,0.3484
1,chaser_chaser,predator_0,predator_1,ccm_pval,action,0.0,0.0
1,chaser_chaser,predator_0,predator_1,spccm_score,action,0.3736,0.3536
1,chaser_chaser,predator_0,predator_1,spccm_pval,action,0.0,0.0
1,chaser_chaser,predator_1,predator_0,correlation,x,0.3246,0.2624
1,chaser_chaser,predator_1,predator_0,ccm_score,x,0.4671,0.3703
1,chaser_chaser,predator_1,predator_0,ccm_pval,x,0.0,0.0
1,chaser_chaser,predator_1,predator_0,spccm_score,x,0.4529,0.388
1,chaser_chaser,predator_1,predator_0,spccm_pval,x,0.0,0.0
1,chaser_chaser,predator_1,predator_0,correlation,y,-0.2052,-0.1036
1,chaser_chaser,predator_1,predator_0,ccm_score,y,0.4373,0.337
1,chaser_chaser,predator_1,predator_0,ccm_pval,y,0.0,0.0
1,chaser_chaser,predator_1,predator_0,spccm_score,y,0.4385,0.3606
1,chaser_chaser,predator_1,predator_0,spccm_pval,y,0.0,0.0
1,chaser_chaser,predator_1,predator_0,correlation,dx,0.0462,0.0227
1,chaser_chaser,predator_1,predator_0,ccm_score,dx,0.2269,0.1177
1,chaser_chaser,predator_1,predator_0,ccm_pval,dx,0.0,0.0
1,chaser_chaser,predator_1,predator_0,spccm_score,dx,0.2615,0.1275
1,chaser_chaser,predator_1,predator_0,spccm_pval,dx,0.0,0.0
1,chaser_chaser,predator_1,predator_0,correlation,dy,0.0512,0.0293
1,chaser_chaser,predator_1,predator_0,ccm_score,dy,0.2184,0.1339
1,chaser_chaser,predator_1,predator_0,ccm_pval,dy,0.0,0.0
