run_id,mode,agent_a,agent_b,test,dimension,2000,5000
1,fixed_follower,predator_1,predator_0,spccm_score,dx,0.5917,0.5575
1,fixed_follower,predator_1,predator_0,spccm_pval,dx,0.0,0.0
1,fixed_follower,predator_1,predator_0,correlation,dy,0.0158,0.0157
1,fixed_follower,predator_1,predator_0,ccm_score,dy,0.2385,0.1991
1,fixed_follower,predator_1,predator_0,ccm_pval,dy,0.0,0.0
1,fixed_follower,predator_1,predator_0,spccm_score,dy,0.2651,0.2063
1,fixed_follower,predator_1,predator_0,spccm_pval,dy,0.0,0.0
1,fixed_follower,predator_1,predator_0,correlation,PCA_1,0.1846,0.352
1,fixed_follower,predator_1,predator_0,ccm_score,PCA_1,0.3743,0.4222
1,fixed_follower,predator_1,predator_0,ccm_pval,PCA_1,0.0,0.0
1,fixed_follower,predator_1,predator_0,spccm_score,PCA_1,0.4052,0.4537
1,fixed_follower,predator_1,predator_0,spccm_pval,PCA_1,0.0,0.0
1,fixed_follower,predator_1,predator_0,correlation,PCA_2,0.1857,0.3524
1,fixed_follower,predator_1,predator_0,ccm_score,PCA_2,0.3912,0.4374
1,fixed_follower,predator_1,predator_0,ccm_pval,PCA_2,0.0,0.0
1,fixed_follower,predator_1,predator_0,spccm_score,PCA_2,0.4164,0.4696
1,fixed_follower,predator_1,predator_0,spccm_pval,PCA_2,0.0,0.0
2,fixed_follower,predator_0,predator_1,correlation,x,0.6122,0.6428
2,fixed_follower,predator_0,predator_1,ccm_score,x,0.8378,0.8567
2,fixed_follower,predator_0,predator_1,ccm_pval,x,0.0,0.0
2,fixed_follower,predator_0,predator_1,spccm_score,x,0.8728,0.8859
2,fixed_follower,predator_0,predator_1,spccm_pval,x,0.0,0.0
2,fixed_follower,predator_0,predator_1,correlation,y,0.2199,0.2002
2,fixed_follower,predator_0,predator_1,ccm_score,y,0.6866,0.7211
2,fixed_follower,predator_0,predator_1,ccm_pval,y,0.0,0.0
2,fixed_follower,predator_0,predator_1,spccm_score,y,0.7404,0.7809
2,fixed_follower,predator_0,predator_1,spccm_pval,y,0.0,0.0
2,fixed_follower,predator_0,predator_1,correlation,dx,0.4376,0.3792
2,fixed_follower,predator_0,predator_1,ccm_score,dx,0.4742,0.4542
2,fixed_follower,predator_0,predator_1,ccm_pval,dx,0.0,0.0
2,fixed_follower,predator_0,predator_1,spccm_score,dx,0.5456,0.4842
2,fixed_follower,predator_0,predator_1,spccm_pval,dx,0.0,0.0
2,fixed_follower,predator_0,predator_1,correlation,dy,0.0106,0.0319
2,fixed_follower,predator_0,predator_1,ccm_score,dy,0.187,0.1733
2,fixed_follower,predator_0,predator_1,ccm_pval,dy,0.0,0.0
2,fixed_follower,predator_0,predator_1,spccm_score,dy,0.1501,0.1868
2,fixed_follower,predator_0,predator_1,spccm_pval,dy,0.0,0.0
2,fixed_follower,predator_0,predator_1,correlation,PCA_1,0.305,0.3808
2,fixed_follower,predator_0,predator_1,ccm_score,PCA_1,0.3077,0.4384
2,fixed_follower,predator_0,predator_1,ccm_pval,PCA_1,0.0,0.0
2,fixed_follower,predator_0,predator_1,spccm_score,PCA_1,0.3448,0.4498
2,fixed_follower,predator_0,predator_1,spccm_pval,PCA_1,0.0,0.0
2,fixed_follower,predator_0,predator_1,correlation,PCA_2,0.3071,0.3858
2,fixed_follower,predator_0,predator_1,ccm_score,PCA_2,0.3075,0.4597
2,fixed_follower,predator_0,predator_1,ccm_pval,PCA_2,0.0,0.0
2,fixed_follower,predator_0,predator_1,spccm_score,PCA_2,0.3447,0.4722
