run_id,mode,agent_a,agent_b,test,dimension,2000,5000
2,fixed_chaser,predator_0,predator_1,spccm_pval,y,0.0,0.0
2,fixed_chaser,predator_0,predator_1,correlation,dx,-0.0486,-0.0287
2,fixed_chaser,predator_0,predator_1,ccm_score,dx,0.1632,0.1018
2,fixed_chaser,predator_0,predator_1,ccm_pval,dx,0.0,0.0
2,fixed_chaser,predator_0,predator_1,spccm_score,dx,0.2079,0.1187
2,fixed_chaser,predator_0,predator_1,spccm_pval,dx,0.0,0.0
2,fixed_chaser,predator_0,predator_1,correlation,dy,-0.0368,-0.0333
2,fixed_chaser,predator_0,predator_1,ccm_score,dy,0.2361,0.1226
2,fixed_chaser,predator_0,predator_1,ccm_pval,dy,0.0,0.0
2,fixed_chaser,predator_0,predator_1,spccm_score,dy,0.2057,0.1153
2,fixed_chaser,predator_0,predator_1,spccm_pval,dy,0.0,0.0
2,fixed_chaser,predator_0,predator_1,correlation,PCA_1,0.1235,0.079
2,fixed_chaser,predator_0,predator_1,ccm_score,PCA_1,0.1714,0.1293
2,fixed_chaser,predator_0,predator_1,ccm_pval,PCA_1,0.0,0.0
2,fixed_chaser,predator_0,predator_1,spccm_score,PCA_1,0.0466,0.0574
2,fixed_chaser,predator_0,predator_1,spccm_pval,PCA_1,0.039,0.0001
2,fixed_chaser,predator_0,predator_1,correlation,PCA_2,0.124,0.0795
2,fixed_chaser,predator_0,predator_1,ccm_score,PCA_2,0.175,0.1249
2,fixed_chaser,predator_0,predator_1,ccm_pval,PCA_2,0.0,0.0
2,fixed_chaser,predator_0,predator_1,spccm_score,PCA_2,0.0508,0.0541
2,fixed_chaser,predator_0,predator_1,spccm_pval,PCA_2,0.0243,0.0002
2,fixed_chaser,predator_1,predator_0,correlation,x,0.0154,0.0115
2,fixed_chaser,predator_1,predator_0,ccm_score,x,0.1966,0.081
2,fixed_chaser,predator_1,predator_0,ccm_pval,x,0.0,0.0
2,fixed_chaser,predator_1,predator_0,spccm_score,x,0.2005,0.0917
2,fixed_chaser,predator_1,predator_0,spccm_pval,x,0.0,0.0
2,fixed_chaser,predator_1,predator_0,correlation,y,0.0054,-0.0995
2,fixed_chaser,predator_1,predator_0,ccm_score,y,0.3313,0.2005
2,fixed_chaser,predator_1,predator_0,ccm_pval,y,0.0,0.0
2,fixed_chaser,predator_1,predator_0,spccm_score,y,0.3079,0.2541
2,fixed_chaser,predator_1,predator_0,spccm_pval,y,0.0,0.0
2,fixed_chaser,predator_1,predator_0,correlation,dx,-0.0486,-0.0287
2,fixed_chaser,predator_1,predator_0,ccm_score,dx,0.1098,0.0683
2,fixed_chaser,predator_1,predator_0,ccm_pval,dx,0.0,0.0
2,fixed_chaser,predator_1,predator_0,spccm_score,dx,0.1183,0.0739
2,fixed_chaser,predator_1,predator_0,spccm_pval,dx,0.0,0.0
2,fixed_chaser,predator_1,predator_0,correlation,dy,-0.0368,-0.0333
2,fixed_chaser,predator_1,predator_0,ccm_score,dy,0.0769,0.0799
2,fixed_chaser,predator_1,predator_0,ccm_pval,dy,0.0005,0.0
2,fixed_chaser,predator_1,predator_0,spccm_score,dy,0.103,0.0707
2,fixed_chaser,predator_1,predator_0,spccm_pval,dy,0.0,0.0
2,fixed_chaser,predator_1,predator_0,correlation,PCA_1,0.1235,0.079
2,fixed_chaser,predator_1,predator_0,ccm_score,PCA_1,0.1573,0.158
2,fixed_chaser,predator_1,predator_0,ccm_pval,PCA_1,0.0,0.0
2,fixed_chaser,predator_1,predator_0,spccm_score,PCA_1,0.063,0.0996
2,fixed_chaser,predator_1,predator_0,spccm_pval,PCA_1,0.0052,0.0
2,fixed_chaser,predator_1,predator_0,correlation,PCA_2,0.124,0.0795
2,fixed_chaser,predator_1,predator_0,ccm_score,PCA_2,0.1575,0.1456
2,fixed_chaser,predator_1,predator_0,ccm_pval,PCA_2,0.0,0.0
2,fixed_chaser,predator_1,predator_0,spccm_score,PCA_2,0.0667,0.072
2,fixed_chaser,predator_1,predator_0,spccm_pval,PCA_2,0.0031,0.0
